dataset,seed,n_nodes,n_leaves,depth,mean_node_margin,binary_split_fraction,method,fit_time_sec
german_credit,20,15.0,8.0,6.0,,,cart_pruned,0.038934500014875
german_credit,20,161.0,81.0,13.0,,,cart_tuned_depth,0.0180506000178866
german_credit,20,,,,,,extra_trees,0.0541969999903813
german_credit,20,,,,,,linear_svm,0.0124603000003844
german_credit,20,45.0,23.0,5.0,0.692297417915533,0.6818181818181818,mags_binary_excluded,0.0314394999877549
german_credit,20,51.0,26.0,5.0,0.7486395724229118,0.68,mags_fixed,0.0399495999736245
german_credit,20,45.0,23.0,5.0,0.7366948809176473,0.0,mags_tuned,1.0696080999914557
german_credit,20,45.0,23.0,5.0,0.692297417915533,0.6818181818181818,matched_gini,0.0364348999864887
german_credit,20,43.0,22.0,5.0,,,noise_augmented_cart,0.0137247999955434
german_credit,20,,,,,,random_forest,0.0822714999958407
german_credit,20,,,,,,rbf_svm,0.0074106999963987
german_credit,21,51.0,26.0,5.0,,,cart_fixed,0.0027760000084526
german_credit,21,33.0,17.0,9.0,,,cart_pruned,0.0320913000032305
german_credit,21,7.0,4.0,2.0,,,cart_tuned_depth,0.0184456999995745
german_credit,21,,,,,,extra_trees,0.0455748999956995
german_credit,21,,,,,,linear_svm,0.0110781999828759
german_credit,21,53.0,27.0,5.0,0.5646217853157351,0.5,mags_binary_excluded,0.0443346000101882
german_credit,21,51.0,26.0,5.0,0.7257277226116142,0.68,mags_fixed,0.0402663999993819
german_credit,21,83.0,42.0,6.0,0.6442124293420705,0.0,mags_tuned,0.9995576000073924
german_credit,21,53.0,27.0,5.0,0.5508855215794713,0.5,matched_gini,0.0411079000041354
german_credit,21,47.0,24.0,5.0,,,noise_augmented_cart,0.0137343000096734
german_credit,21,,,,,,random_forest,0.0722778000053949
german_credit,21,,,,,,rbf_svm,0.0071765999891795
german_credit,22,47.0,24.0,5.0,,,cart_fixed,0.0020756000012625
german_credit,22,43.0,22.0,10.0,,,cart_pruned,0.0337918000004719
german_credit,22,29.0,15.0,4.0,,,cart_tuned_depth,0.0199921000166796
german_credit,22,,,,,,extra_trees,0.0445143000106327
german_credit,22,,,,,,linear_svm,0.0147441999870352
german_credit,22,47.0,24.0,5.0,0.6586107229712138,0.5652173913043478,mags_binary_excluded,0.0345757000031881
german_credit,22,43.0,22.0,5.0,0.6881593994598201,0.6190476190476191,mags_fixed,0.0364056999969761
german_credit,22,51.0,26.0,5.0,0.6675410750334284,0.0,mags_tuned,1.1662031000014397
german_credit,22,47.0,24.0,5.0,0.6586107229712138,0.5652173913043478,matched_gini,0.0303096999996341
german_credit,22,51.0,26.0,5.0,,,noise_augmented_cart,0.0133129999740049
german_credit,22,,,,,,random_forest,0.0746210000070277
german_credit,22,,,,,,rbf_svm,0.0098334000213071
german_credit,23,43.0,22.0,5.0,,,cart_fixed,0.0016692999924998
german_credit,23,41.0,21.0,11.0,,,cart_pruned,0.0383114999858662
german_credit,23,15.0,8.0,3.0,,,cart_tuned_depth,0.0192251999978907
german_credit,23,,,,,,extra_trees,0.0550374999875202
german_credit,23,,,,,,linear_svm,0.0113817000237759
german_credit,23,43.0,22.0,5.0,0.5686423157899557,0.5238095238095238,mags_binary_excluded,0.0293346000253222
german_credit,23,41.0,21.0,5.0,0.7321838269512193,0.7,mags_fixed,0.0367250999843236
german_credit,23,45.0,23.0,5.0,0.8272677757971875,0.0,mags_tuned,1.1574152999965008
german_credit,23,43.0,22.0,5.0,0.5686423157899557,0.5238095238095238,matched_gini,0.0333797000057529
german_credit,23,49.0,25.0,5.0,,,noise_augmented_cart,0.0141290000174194
german_credit,23,,,,,,random_forest,0.0719140000001061
german_credit,23,,,,,,rbf_svm,0.0088309999846387
german_credit,24,49.0,25.0,5.0,,,cart_fixed,0.0017311999981757
german_credit,24,23.0,12.0,6.0,,,cart_pruned,0.0359644000127445
german_credit,24,93.0,47.0,8.0,,,cart_tuned_depth,0.0185674999956972
german_credit,24,,,,,,extra_trees,0.0577046000107657
german_credit,24,,,,,,linear_svm,0.0180712000001221
german_credit,24,47.0,24.0,5.0,0.5559973825843535,0.4782608695652174,mags_binary_excluded,0.0235283999936655
german_credit,24,45.0,23.0,5.0,0.8392282152789818,0.8181818181818182,mags_fixed,0.035149499977706
german_credit,24,99.0,50.0,8.0,0.5163242154720697,0.0,mags_tuned,1.2356519000022672
german_credit,24,49.0,25.0,5.0,0.5823356826246064,0.5416666666666666,matched_gini,0.0419779999938327
german_credit,24,51.0,26.0,5.0,,,noise_augmented_cart,0.0140079999982845
german_credit,24,,,,,,random_forest,0.07116049999604
german_credit,24,,,,,,rbf_svm,0.0093731000088155
german_credit,25,41.0,21.0,5.0,,,cart_fixed,0.0018447999900672
german_credit,25,5.0,3.0,2.0,,,cart_pruned,0.0297423999872989
german_credit,25,7.0,4.0,2.0,,,cart_tuned_depth,0.0165642999927513
german_credit,25,,,,,,extra_trees,0.0591289000003598
german_credit,25,,,,,,linear_svm,0.0150290000019595
german_credit,25,41.0,21.0,5.0,0.6378860561077595,0.55,mags_binary_excluded,0.0351962000131607
german_credit,25,41.0,21.0,5.0,0.7704867815601222,0.75,mags_fixed,0.0388477999949827
german_credit,25,41.0,21.0,5.0,0.8694242424242423,0.0,mags_tuned,0.971648999984609
german_credit,25,41.0,21.0,5.0,0.6231713014276069,0.55,matched_gini,0.0339979999989736
german_credit,25,47.0,24.0,5.0,,,noise_augmented_cart,0.0145220000122208
german_credit,25,,,,,,random_forest,0.0779152000031899
german_credit,25,,,,,,rbf_svm,0.0068666999868582
german_credit,26,41.0,21.0,5.0,,,cart_fixed,0.001666700001806
german_credit,26,13.0,7.0,5.0,,,cart_pruned,0.0387275000102818
german_credit,26,97.0,49.0,8.0,,,cart_tuned_depth,0.02193040002021
german_credit,26,,,,,,extra_trees,0.0589107999985571
german_credit,26,,,,,,linear_svm,0.0153096000140067
german_credit,26,45.0,23.0,5.0,0.5365298446324543,0.4090909090909091,mags_binary_excluded,0.0318536999984644
german_credit,26,51.0,26.0,5.0,0.6613415659720505,0.6,mags_fixed,0.0404297999921254
german_credit,26,105.0,53.0,8.0,0.4498212382926713,0.0,mags_tuned,1.2715257999952885
german_credit,26,45.0,23.0,5.0,0.4280858100689304,0.3636363636363636,matched_gini,0.0316711999766994
german_credit,26,43.0,22.0,5.0,,,noise_augmented_cart,0.0152199000003747
german_credit,26,,,,,,random_forest,0.0800150999857578
german_credit,26,,,,,,rbf_svm,0.0071972000005189
german_credit,27,49.0,25.0,5.0,,,cart_fixed,0.0020266000065021
german_credit,27,27.0,14.0,6.0,,,cart_pruned,0.0373314000025857
german_credit,27,75.0,38.0,6.0,,,cart_tuned_depth,0.0206557999772485
german_credit,27,,,,,,extra_trees,0.0506220999814104
german_credit,27,,,,,,linear_svm,0.0147133999853394
german_credit,27,51.0,26.0,5.0,0.516421025829422,0.48,mags_binary_excluded,0.041940600000089
german_credit,27,51.0,26.0,5.0,0.7887094908859822,0.76,mags_fixed,0.0459840999974403
german_credit,27,119.0,60.0,8.0,0.8413999673461386,0.0,mags_tuned,1.3793629000138026
german_credit,27,51.0,26.0,5.0,0.5431486378140667,0.52,matched_gini,0.0438379000115674
german_credit,27,53.0,27.0,5.0,,,noise_augmented_cart,0.0141815999813843
german_credit,27,,,,,,random_forest,0.0709189999906811
german_credit,27,,,,,,rbf_svm,0.0067818000097759
german_credit,28,55.0,28.0,5.0,,,cart_fixed,0.0021230000129435
german_credit,28,47.0,24.0,9.0,,,cart_pruned,0.034993499983102
german_credit,28,113.0,57.0,8.0,,,cart_tuned_depth,0.020899900002405
german_credit,28,,,,,,extra_trees,0.0516586000157985
german_credit,28,,,,,,linear_svm,0.0115904999838676
german_credit,28,57.0,29.0,5.0,0.5223443187451706,0.4285714285714285,mags_binary_excluded,0.0383344000147189
german_credit,28,51.0,26.0,5.0,0.7559981170186768,0.68,mags_fixed,0.029068300005747
german_credit,28,15.0,8.0,3.0,0.7231856378915202,0.0,mags_tuned,1.171764400001848
german_credit,28,57.0,29.0,5.0,0.5588991633598204,0.5,matched_gini,0.0295059000200126
german_credit,28,57.0,29.0,5.0,,,noise_augmented_cart,0.0136581999831832
german_credit,28,,,,,,random_forest,0.0687479999905917
german_credit,28,,,,,,rbf_svm,0.0078194000234361
german_credit,29,49.0,25.0,5.0,,,cart_fixed,0.0024719999928493
german_credit,29,17.0,9.0,5.0,,,cart_pruned,0.0331887999782338
german_credit,29,7.0,4.0,2.0,,,cart_tuned_depth,0.0192042000126093
german_credit,29,,,,,,extra_trees,0.0472652000025846
german_credit,29,,,,,,linear_svm,0.0106034000054933
german_credit,29,49.0,25.0,5.0,0.5397121408430013,0.5,mags_binary_excluded,0.0330179000156931
german_credit,29,55.0,28.0,5.0,0.7651122696716912,0.7407407407407407,mags_fixed,0.0256715000141412
german_credit,29,55.0,28.0,5.0,0.7412270328234913,0.0,mags_tuned,1.096108600002481
german_credit,29,49.0,25.0,5.0,0.5267126679043052,0.5,matched_gini,0.0243095000041648
german_credit,29,49.0,25.0,5.0,,,noise_augmented_cart,0.0135960000043269
german_credit,29,,,,,,random_forest,0.0699768000049516
german_credit,29,,,,,,rbf_svm,0.00708239999949
heart_statlog,0,25.0,13.0,4.0,,,cart_fixed,0.0008901999972295
heart_statlog,0,35.0,18.0,5.0,,,cart_pruned,0.0162373000057414
heart_statlog,0,7.0,4.0,2.0,,,cart_tuned_depth,0.0074045999790541
heart_statlog,0,,,,,,extra_trees,0.0366134000068996
heart_statlog,0,,,,,,linear_svm,0.0010945000103674
heart_statlog,0,27.0,14.0,4.0,0.329362142410162,0.0769230769230769,mags_binary_excluded,0.0156416000099852
heart_statlog,0,27.0,14.0,4.0,0.4053802419576732,0.1538461538461538,mags_fixed,0.0163203999982215
heart_statlog,0,7.0,4.0,2.0,0.6944444444444443,0.0,mags_tuned,0.2724179000069853
heart_statlog,0,25.0,13.0,4.0,0.2747840278686578,0.0,matched_gini,0.0158536000235471
heart_statlog,0,25.0,13.0,4.0,,,noise_augmented_cart,0.0011933000059798
heart_statlog,0,,,,,,random_forest,0.0558000000019092
heart_statlog,0,,,,,,rbf_svm,0.0008034000056795
